"","Org.nr","kommune","komnr","time","grpoeng","eleverN","j_eleverN","j_grpoeng","g_eleverN","g_grpoeng","enhetsnivå","nasjonalkode","fylkeskode","nasjonalt","fylke","Navn","grpst2","klasseN","antmenn","antkvinner","sumoppfyller","sumikkeoppfyller","mennandel","oppfyllerandel","primær_andel","andel_syss","pop","innflytting","engelsk","lesing","regning","utd","utflytting","videregående","Adresse","lon","lat"
"3638",975270815,"HAMAR",403,2012,40.2,100,49,42.5,51,37.9,4,"I",4,"Hele landet","Hedmark","Ener ungdomsskole",20.2,26.75,11,31,2990,0,0.261904761904762,1,1.8037210623491,65.7,29045,1953,NA,NA,NA,25.4,1599,1,"Granvegen 8 2322 RIDABU",11.1285067,60.8067151
"3639",975270815,"HAMAR",403,2007,38.6,97,44,37.7,53,39.3,4,"I",4,"Hele landet","Hedmark","Ener ungdomsskole",18.6,25.42,9,22,2582,153,0.290322580645161,0.944058500914077,NA,NA,27909,1788,NA,NA,NA,23,1661,1,"Granvegen 8 2322 RIDABU",11.1285067,60.8067151
"3640",975270815,"HAMAR",403,2013,40.8,115,51,43.6,64,38.5,4,"I",4,"Hele landet","Hedmark","Ener ungdomsskole",18.2,27.42,13,29,3179,20,0.30952380952381,0.993748046264458,1.75648984198646,65.5,29353,1989,NA,NA,NA,25.9,1768,1,"Granvegen 8 2322 RIDABU",11.1285067,60.8067151
"3641",975270815,"HAMAR",403,2008,39.6,112,47,40.4,65,39,4,"I",4,"Hele landet","Hedmark","Ener ungdomsskole",22.1,28,10,30,2832,44,0.25,0.984700973574409,2.04589045961497,69.2,27976,1761,NA,NA,NA,23.6,1486,1,"Granvegen 8 2322 RIDABU",11.1285067,60.8067151
"3642",975270815,"HAMAR",403,2010,39.3,110,53,40.3,57,38.4,4,"I",4,"Hele landet","Hedmark","Ener ungdomsskole",21.8,27.83,9,26,2871,0,0.257142857142857,1,1.83638196744923,66.8,28344,1897,NA,NA,NA,24.3,1577,1,"Granvegen 8 2322 RIDABU",11.1285067,60.8067151
"3643",975270815,"HAMAR",403,2009,39.6,106,49,42.4,57,37.1,4,"I",4,"Hele landet","Hedmark","Ener ungdomsskole",22.2,27.92,6,26,2617,0,0.1875,1,1.99142379533396,67.3,28211,1675,NA,NA,NA,23.8,1536,1,"Granvegen 8 2322 RIDABU",11.1285067,60.8067151
"3644",975270815,"HAMAR",403,2011,39.8,114,67,40.9,47,38.1,4,"I",4,"Hele landet","Hedmark","Ener ungdomsskole",20.9,27.92,9,27,2568,0,0.25,1,1.75751946845753,66.1,28662,1992,NA,NA,NA,24.9,1543,1,"Granvegen 8 2322 RIDABU",11.1285067,60.8067151
"3645",975270904,"STANGE",417,2009,38.9,73,36,39.9,37,38,4,"I",4,"Hele landet","Hedmark","Romedal ungdomsskole",21,26.67,10,15,1816,0,0.4,1,5.47543938711131,66.4,18982,1070,NA,NA,NA,18.3,909,1,"Mågårdvegen 24 2334 ROMEDAL",11.29276,60.7322506
"3646",975270904,"STANGE",417,2014,42.2,80,38,46.5,42,38.3,4,"I",4,"Hele landet","Hedmark","Romedal ungdomsskole",17.4,24.67,9,15,1846,0,0.375,1,4.32046084915724,65.3,19737,1310,NA,NA,NA,20.5,1056,1,"Mågårdvegen 24 2334 ROMEDAL",11.29276,60.7322506
"3647",975270904,"STANGE",417,2013,38.1,70,31,40.7,39,36,4,"I",4,"Hele landet","Hedmark","Romedal ungdomsskole",18.7,25.56,12,11,1910,35,0.521739130434783,0.982005141388175,4.5607924240775,65.1,19407,1230,NA,NA,NA,20,919,1,"Mågårdvegen 24 2334 ROMEDAL",11.29276,60.7322506
"3648",975270904,"STANGE",417,2016,41.3,65,35,43.2,30,38.9,4,"I",4,"Hele landet","Hedmark","Romedal ungdomsskole",18.9,24.38,10,11,1459,0,0.476190476190476,1,3.78763698265773,64.1,20119,1249,NA,NA,NA,21.4,1070,1,"Mågårdvegen 24 2334 ROMEDAL",11.29276,60.7322506
"3649",975270904,"STANGE",417,2010,37.4,75,45,40.6,30,32.5,4,"I",4,"Hele landet","Hedmark","Romedal ungdomsskole",20.3,26.67,12,13,1853,15,0.48,0.991970021413276,5.13659968390156,65.6,19104,1054,NA,NA,NA,18.6,975,1,"Mågårdvegen 24 2334 ROMEDAL",11.29276,60.7322506
"3650",975270904,"STANGE",417,2007,39.5,69,36,40.7,33,38.1,4,"I",4,"Hele landet","Hedmark","Romedal ungdomsskole",23.8,24.22,9,13,1597,0,0.409090909090909,1,NA,NA,18642,1074,NA,NA,NA,17.4,925,1,"Mågårdvegen 24 2334 ROMEDAL",11.29276,60.7322506
"3651",975270904,"STANGE",417,2012,39.6,78,33,42.5,45,37.5,4,"I",4,"Hele landet","Hedmark","Romedal ungdomsskole",21.2,25.56,8,14,1709,0,0.363636363636364,1,4.54847277556441,65.1,19190,1154,NA,NA,NA,19.7,925,1,"Mågårdvegen 24 2334 ROMEDAL",11.29276,60.7322506
"3652",975270904,"STANGE",417,2008,35.3,71,28,37.3,43,33.9,4,"I",4,"Hele landet","Hedmark","Romedal ungdomsskole",16,25.22,9,15,2013,0,0.375,1,5.779959830395,68.1,18821,1013,NA,NA,NA,17.9,833,1,"Mågårdvegen 24 2334 ROMEDAL",11.29276,60.7322506
"3653",975270904,"STANGE",417,2015,41.9,73,41,44.6,32,38.3,4,"I",4,"Hele landet","Hedmark","Romedal ungdomsskole",16.8,24.12,10,13,1810,0,0.434782608695652,1,3.91109211369951,64.4,20013,1317,NA,NA,NA,21.1,1206,1,"Mågårdvegen 24 2334 ROMEDAL",11.29276,60.7322506
"3654",975270904,"STANGE",417,2017,41.5,53,29,45.2,24,37,4,"I",4,"Hele landet","Hedmark","Romedal ungdomsskole",21.5,25.38,11,11,1384,0,0.5,1,3.8233149286384,64.6,20317,1356,46,48,46,NA,1046,1,"Mågårdvegen 24 2334 ROMEDAL",11.29276,60.7322506
"3655",975270904,"STANGE",417,2011,37,82,36,38.5,46,35.8,4,"I",4,"Hele landet","Hedmark","Romedal ungdomsskole",21.6,26.44,9,16,1993,12,0.36,0.994014962593516,5.06585612968592,65.2,19154,1111,NA,NA,NA,18.8,1059,1,"Mågårdvegen 24 2334 ROMEDAL",11.29276,60.7322506
"3656",975270920,"STANGE",417,2014,41.3,71,29,42.1,42,40.8,4,"I",4,"Hele landet","Hedmark","Stange ungdomsskole",19.4,25.38,11,15,1749,0,0.423076923076923,1,4.32046084915724,65.3,19737,1310,NA,NA,NA,20.5,1056,1,"Kongsvegen 12 2335 STANGE",11.1886207,60.7185502
"3657",975270920,"STANGE",417,2016,40.4,60,30,42.2,30,38.7,4,"I",4,"Hele landet","Hedmark","Stange ungdomsskole",18.5,22.67,11,19,1868,76,0.366666666666667,0.960905349794239,3.78763698265773,64.1,20119,1249,NA,NA,NA,21.4,1070,1,"Kongsvegen 12 2335 STANGE",11.1886207,60.7185502
"3658",975270920,"STANGE",417,2012,39.8,80,33,40.8,47,39.1,4,"I",4,"Hele landet","Hedmark","Stange ungdomsskole",21.3,23.78,9,16,1709,12,0.36,0.993027309703661,4.54847277556441,65.1,19190,1154,NA,NA,NA,19.7,925,1,"Kongsvegen 12 2335 STANGE",11.1886207,60.7185502
"3659",975270920,"STANGE",417,2008,37.8,61,29,39.4,32,36.4,4,"I",4,"Hele landet","Hedmark","Stange ungdomsskole",19.2,22.78,7,17,1928,14,0.291666666666667,0.992790937178167,5.779959830395,68.1,18821,1013,NA,NA,NA,17.9,833,1,"Kongsvegen 12 2335 STANGE",11.1886207,60.7185502
"3660",975270920,"STANGE",417,2007,37.3,79,48,39.5,31,33.9,4,"I",4,"Hele landet","Hedmark","Stange ungdomsskole",16.5,24.44,14,17,2120,38,0.451612903225806,0.982391102873031,NA,NA,18642,1074,NA,NA,NA,17.4,925,1,"Kongsvegen 12 2335 STANGE",11.1886207,60.7185502
"3661",975270920,"STANGE",417,2013,37.9,57,27,40.2,30,35.8,4,"I",4,"Hele landet","Hedmark","Stange ungdomsskole",20.2,22.56,10,16,1687,29,0.384615384615385,0.983100233100233,4.5607924240775,65.1,19407,1230,NA,NA,NA,20,919,1,"Kongsvegen 12 2335 STANGE",11.1886207,60.7185502
"3662",975270920,"STANGE",417,2009,39.3,78,43,41.8,35,36.2,4,"I",4,"Hele landet","Hedmark","Stange ungdomsskole",17.5,23.56,12,13,1929,16,0.48,0.991773778920308,5.47543938711131,66.4,18982,1070,NA,NA,NA,18.3,909,1,"Kongsvegen 12 2335 STANGE",11.1886207,60.7185502
"3663",975270920,"STANGE",417,2015,40.7,70,34,44.1,36,37.5,4,"I",4,"Hele landet","Hedmark","Stange ungdomsskole",21.6,25.38,12,15,1784,0,0.444444444444444,1,3.91109211369951,64.4,20013,1317,NA,NA,NA,21.1,1206,1,"Kongsvegen 12 2335 STANGE",11.1886207,60.7185502
"3664",975270920,"STANGE",417,2010,41,64,36,42.3,28,39.3,4,"I",4,"Hele landet","Hedmark","Stange ungdomsskole",21.5,23.56,12,13,1718,0,0.48,1,5.13659968390156,65.6,19104,1054,NA,NA,NA,18.6,975,1,"Kongsvegen 12 2335 STANGE",11.1886207,60.7185502
"3665",975270920,"STANGE",417,2017,41,66,30,43.4,36,39,4,"I",4,"Hele landet","Hedmark","Stange ungdomsskole",14.6,22.38,7,16,1838,35,0.304347826086957,0.981313400961025,3.8233149286384,64.6,20317,1356,48,47,47,NA,1046,1,"Kongsvegen 12 2335 STANGE",11.1886207,60.7185502
"3666",975270920,"STANGE",417,2011,40.5,72,30,44.7,42,37.6,4,"I",4,"Hele landet","Hedmark","Stange ungdomsskole",21.2,23.67,10,12,1735,0,0.454545454545455,1,5.06585612968592,65.2,19154,1111,NA,NA,NA,18.8,1059,1,"Kongsvegen 12 2335 STANGE",11.1886207,60.7185502
"3667",975270998,"RE",716,2008,37.7,101,51,39.7,50,35.7,4,"I",7,"Hele landet","Vestfold","Revetal ungdomsskole",20.5,26.17,17,19,2283,63,0.472222222222222,0.973145780051151,7.50290360046458,74.5,8443,588,NA,NA,NA,17.1,544,1,"Skoleveien 3 3174 REVETAL",10.2662688,59.3746378
"3668",975270998,"RE",716,2010,39,99,55,40.3,44,37.3,4,"I",7,"Hele landet","Vestfold","Revetal ungdomsskole",20.8,25.29,16,25,2585,222,0.390243902439024,0.920912005700036,6.7219152854512,71.4,8710,635,NA,NA,NA,17.9,570,1,"Skoleveien 3 3174 REVETAL",10.2662688,59.3746378
"3669",975270998,"RE",716,2016,39.4,94,52,40.7,42,37.8,4,"I",7,"Hele landet","Vestfold","Revetal ungdomsskole",17.5,24,12,29,2484,321,0.292682926829268,0.885561497326203,5.1467367498905,67.7,9361,678,48,50,50,19.6,603,1,"Skoleveien 3 3174 REVETAL",10.2662688,59.3746378
"3670",975270998,"RE",716,2012,37.7,131,60,42,71,34.1,4,"I",7,"Hele landet","Vestfold","Revetal ungdomsskole",23.3,26.46,13,25,2437,23,0.342105263157895,0.990650406504065,5.3659631791648,70.1,8936,558,NA,NA,NA,18.4,515,1,"Skoleveien 3 3174 REVETAL",10.2662688,59.3746378
"3671",975270998,"RE",716,2011,38.9,130,66,41.1,64,36.7,4,"I",7,"Hele landet","Vestfold","Revetal ungdomsskole",22.6,26.43,17,24,2667,114,0.414634146341463,0.959007551240561,6.21714285714286,70.6,8821,647,NA,NA,NA,18.1,590,1,"Skoleveien 3 3174 REVETAL",10.2662688,59.3746378
"3672",975270998,"RE",716,2015,39.5,111,53,41,58,38.2,4,"I",7,"Hele landet","Vestfold","Revetal ungdomsskole",17.3,26.08,15,29,2715,255,0.340909090909091,0.914141414141414,5.32102022867194,68.3,9253,686,49,50,48,19.3,614,1,"Skoleveien 3 3174 REVETAL",10.2662688,59.3746378
"3673",975270998,"RE",716,2007,38.4,91,38,42.4,53,35.6,4,"I",7,"Hele landet","Vestfold","Revetal ungdomsskole",16.9,24.58,18,21,2687,0,0.461538461538462,1,NA,NA,8321,688,NA,NA,NA,16.5,622,1,"Skoleveien 3 3174 REVETAL",10.2662688,59.3746378
"3674",975270998,"RE",716,2013,37.7,103,51,40.4,52,35.1,4,"I",7,"Hele landet","Vestfold","Revetal ungdomsskole",20,27.08,15,27,2809,12,0.357142857142857,0.995746189294576,5.43166261867962,70.3,8994,700,NA,NA,NA,18.8,596,1,"Skoleveien 3 3174 REVETAL",10.2662688,59.3746378
"3675",975270998,"RE",716,2009,36.1,105,54,37,51,35,4,"I",7,"Hele landet","Vestfold","Revetal ungdomsskole",20.4,26.23,16,22,2393,172,0.421052631578947,0.932943469785575,7.52613240418119,72.5,8527,635,NA,NA,NA,17.5,502,1,"Skoleveien 3 3174 REVETAL",10.2662688,59.3746378
"3676",975270998,"RE",716,2014,38.4,98,48,39.2,50,37.7,4,"I",7,"Hele landet","Vestfold","Revetal ungdomsskole",19.4,25.92,15,27,2980,0,0.357142857142857,1,5.40948275862069,70.8,9144,688,NA,NA,NA,18.9,598,1,"Skoleveien 3 3174 REVETAL",10.2662688,59.3746378
"3677",975270998,"RE",716,2017,41,92,44,43.3,48,39,4,"I",7,"Hele landet","Vestfold","Revetal ungdomsskole",21.1,24.46,17,25,2509,193,0.404761904761905,0.928571428571429,5.32708288940976,68.7,9486,784,50,49,50,NA,667,1,"Skoleveien 3 3174 REVETAL",10.2662688,59.3746378
"3678",975271064,"SANDEFJORD",710,2017,40.7,88,40,42.2,48,39.4,4,"I",7,"Hele landet","Vestfold","Stokke ungdomsskole",21.6,23.75,10,23,2378,0,0.303030303030303,1,2.46415146874565,62.6,62019,3582,49,49,48,NA,3076,1,"Ragnhildrødveien 1 3160 STOKKE",10.2778682,59.2209242
"3679",975271064,"STOKKE",720,2011,39.8,95,51,40.3,44,39.2,4,"I",7,"Hele landet","Vestfold","Stokke ungdomsskole",19.1,25.91,10,27,2733,47,0.27027027027027,0.983093525179856,NA,NA,11129,1002,NA,NA,NA,19.9,996,0,"Ragnhildrødveien 1 3160 STOKKE",10.2778682,59.2209242
"3680",975271064,"STOKKE",720,2009,40,97,46,44.2,51,36.2,4,"I",7,"Hele landet","Vestfold","Stokke ungdomsskole",19.2,25.08,8,24,2670,232,0.25,0.920055134390076,NA,NA,10866,889,NA,NA,NA,19.3,828,0,"Ragnhildrødveien 1 3160 STOKKE",10.2778682,59.2209242
"3681",975271064,"SANDEFJORD",710,2008,36.8,109,54,40.4,55,33.1,4,"I",7,"Hele landet","Vestfold","Stokke ungdomsskole",21.6,26.58,9,25,2446,370,0.264705882352941,0.868607954545455,NA,0,0,0,NA,NA,NA,NA,0,1,"Ragnhildrødveien 1 3160 STOKKE",10.2778682,59.2209242
"3682",975271064,"STOKKE",720,2007,38,108,57,39.5,51,36.3,4,"I",7,"Hele landet","Vestfold","Stokke ungdomsskole",20.3,27.33,11,27,2448,355,0.289473684210526,0.873349982161969,NA,NA,10245,997,NA,NA,NA,18.6,729,0,"Ragnhildrødveien 1 3160 STOKKE",10.2778682,59.2209242
"3683",975271064,"STOKKE",720,2013,37.9,85,43,39.8,42,36,4,"I",7,"Hele landet","Vestfold","Stokke ungdomsskole",20.6,26.9,10,27,2405,77,0.27027027027027,0.96897663174859,NA,NA,11398,1077,NA,NA,NA,20.9,1009,0,"Ragnhildrødveien 1 3160 STOKKE",10.2778682,59.2209242
"3684",975271064,"SANDEFJORD",710,2015,40.2,88,41,41,47,39.5,4,"I",7,"Hele landet","Vestfold","Stokke ungdomsskole",20,26.55,11,28,2745,0,0.282051282051282,1,NA,0,0,0,50,51,49,NA,0,1,"Ragnhildrødveien 1 3160 STOKKE",10.2778682,59.2209242
"3685",975271064,"STOKKE",720,2010,39.4,99,57,40.6,42,37.8,4,"I",7,"Hele landet","Vestfold","Stokke ungdomsskole",19,25.08,8,32,2663,266,0.2,0.909184021850461,NA,NA,10994,1034,NA,NA,NA,19.3,970,0,"Ragnhildrødveien 1 3160 STOKKE",10.2778682,59.2209242
"3686",975271064,"STOKKE",720,2012,39.7,103,50,41.6,53,37.9,4,"I",7,"Hele landet","Vestfold","Stokke ungdomsskole",18.7,26.3,13,30,2630,0,0.302325581395349,1,NA,NA,11178,1110,NA,NA,NA,20.4,957,0,"Ragnhildrødveien 1 3160 STOKKE",10.2778682,59.2209242
"3687",975271064,"SANDEFJORD",710,2016,40,106,41,42.1,65,38.7,4,"I",7,"Hele landet","Vestfold","Stokke ungdomsskole",23,27.64,12,23,2622,0,0.342857142857143,1,NA,0,0,0,50,50,49,NA,0,1,"Ragnhildrødveien 1 3160 STOKKE",10.2778682,59.2209242
"3688",975271064,"SANDEFJORD",710,2014,38.2,78,39,39.1,39,37.3,4,"I",7,"Hele landet","Vestfold","Stokke ungdomsskole",24.2,26.64,11,28,2409,0,0.282051282051282,1,NA,0,0,0,NA,NA,NA,NA,0,1,"Ragnhildrødveien 1 3160 STOKKE",10.2778682,59.2209242
"3689",975271145,"TØNSBERG",704,2015,42.3,141,65,44.3,76,40.5,4,"I",7,"Hele landet","Vestfold","Presterød ungdomsskole",21.8,27.93,17,28,2919,0,0.377777777777778,1,1.71256539334715,65.3,41920,3275,50,53,54,26.8,3021,1,"Trimveien 11 3151 TOLVSRØD",10.4609842,59.269786
"3690",975271145,"TØNSBERG",704,2017,42.5,126,62,44.7,64,40.5,4,"I",7,"Hele landet","Vestfold","Presterød ungdomsskole",19.1,26.87,19,24,3238,0,0.441860465116279,1,1.50120186856547,65.8,44922,3427,53,52,54,NA,3085,1,"Trimveien 11 3151 TOLVSRØD",10.4609842,59.269786
"3691",975271145,"TØNSBERG",704,2007,38.7,137,69,40.8,68,36.6,4,"I",7,"Hele landet","Vestfold","Presterød ungdomsskole",26.8,28.38,18,27,2576,0,0.4,1,NA,NA,37493,3340,NA,NA,NA,23.3,2507,1,"Trimveien 11 3151 TOLVSRØD",10.4609842,59.269786
"3692",975271145,"TØNSBERG",704,2012,41.9,159,85,43.1,74,40.4,4,"I",7,"Hele landet","Vestfold","Presterød ungdomsskole",23,26.5,18,26,3135,0,0.409090909090909,1,1.72498767865944,67,40677,3264,NA,NA,NA,25.6,2806,1,"Trimveien 11 3151 TOLVSRØD",10.4609842,59.269786
"3693",975271145,"TØNSBERG",704,2016,42.8,142,58,45.8,84,40.7,4,"I",7,"Hele landet","Vestfold","Presterød ungdomsskole",21.1,27.67,20,24,3009,0,0.454545454545455,1,1.53643546971027,65.1,42276,3336,51,51,52,27.3,2967,1,"Trimveien 11 3151 TOLVSRØD",10.4609842,59.269786
"3694",975271145,"TØNSBERG",704,2014,41.8,156,82,44.2,74,39.2,4,"I",7,"Hele landet","Vestfold","Presterød ungdomsskole",22.4,27.88,16,27,3094,0,0.372093023255814,1,1.62711211668993,67.2,41550,3340,NA,NA,NA,26.4,3000,1,"Trimveien 11 3151 TOLVSRØD",10.4609842,59.269786
"3695",975271145,"TØNSBERG",704,2011,40.9,142,68,42.4,74,39.5,4,"I",7,"Hele landet","Vestfold","Presterød ungdomsskole",22.9,28.56,16,27,3441,0,0.372093023255814,1,1.71857149952814,67.7,39758,3462,NA,NA,NA,25,2637,1,"Trimveien 11 3151 TOLVSRØD",10.4609842,59.269786
"3696",975271145,"TØNSBERG",704,2010,38.7,150,68,39.8,82,37.7,4,"I",7,"Hele landet","Vestfold","Presterød ungdomsskole",23.4,27.18,16,30,3441,0,0.347826086956522,1,1.81129758493655,67.6,39367,3015,NA,NA,NA,24.7,2715,1,"Trimveien 11 3151 TOLVSRØD",10.4609842,59.269786
"3697",975271145,"TØNSBERG",704,2009,41.3,136,63,43,73,39.8,4,"I",7,"Hele landet","Vestfold","Presterød ungdomsskole",25.7,27.5,20,26,2660,0,0.434782608695652,1,1.90490940065046,67.9,38914,2863,NA,NA,NA,24.1,2456,1,"Trimveien 11 3151 TOLVSRØD",10.4609842,59.269786
"3698",975271145,"TØNSBERG",704,2008,41.1,170,81,42.7,89,39.6,4,"I",7,"Hele landet","Vestfold","Presterød ungdomsskole",25,28.81,18,14,2737,0,0.5625,1,2.07709105682799,69.9,38393,2932,NA,NA,NA,23.7,2457,1,"Trimveien 11 3151 TOLVSRØD",10.4609842,59.269786
"3699",975271145,"TØNSBERG",704,2013,41.9,139,61,43.1,78,41,4,"I",7,"Hele landet","Vestfold","Presterød ungdomsskole",22.9,26.35,17,29,3126,0,0.369565217391304,1,1.7209528439475,67.4,41239,3153,NA,NA,NA,26.1,2964,1,"Trimveien 11 3151 TOLVSRØD",10.4609842,59.269786
"3700",975271153,"TØNSBERG",704,2012,37,56,34,38.5,22,34.8,4,"I",7,"Hele landet","Vestfold","Sem skole",16.3,19,10,34,1593,0,0.227272727272727,1,1.72498767865944,67,40677,3264,NA,NA,NA,25.6,2806,1,"Semsbyveien 102 3170 SEM",10.3319168,59.2852205
"3701",975271153,"TØNSBERG",704,2011,38.2,57,27,40.4,30,36.3,4,"I",7,"Hele landet","Vestfold","Sem skole",19.9,21.94,11,34,1280,0,0.244444444444444,1,1.71857149952814,67.7,39758,3462,NA,NA,NA,25,2637,1,"Semsbyveien 102 3170 SEM",10.3319168,59.2852205
"3702",975271153,"TØNSBERG",704,2010,38.9,58,29,41,29,36.7,4,"I",7,"Hele landet","Vestfold","Sem skole",22,22.71,10,31,1296,0,0.24390243902439,1,1.81129758493655,67.6,39367,3015,NA,NA,NA,24.7,2715,1,"Semsbyveien 102 3170 SEM",10.3319168,59.2852205
"3703",975271153,"TØNSBERG",704,2009,40.9,53,30,42.5,23,38.8,4,"I",7,"Hele landet","Vestfold","Sem skole",19.2,22.44,10,28,1306,0,0.263157894736842,1,1.90490940065046,67.9,38914,2863,NA,NA,NA,24.1,2456,1,"Semsbyveien 102 3170 SEM",10.3319168,59.2852205
"3704",975271153,"TØNSBERG",704,2007,36.9,62,30,39.1,32,34.8,4,"I",7,"Hele landet","Vestfold","Sem skole",21,21.05,10,31,1155,96,0.24390243902439,0.92326139088729,NA,NA,37493,3340,NA,NA,NA,23.3,2507,1,"Semsbyveien 102 3170 SEM",10.3319168,59.2852205
"3705",975271153,"TØNSBERG",704,2008,36.9,59,24,40.4,35,34.6,4,"I",7,"Hele landet","Vestfold","Sem skole",20.4,21.68,9,30,1218,19,0.230769230769231,0.98464025869038,2.07709105682799,69.9,38393,2932,NA,NA,NA,23.7,2457,1,"Semsbyveien 102 3170 SEM",10.3319168,59.2852205
"3706",975271242,"TØNSBERG",704,2015,41.3,83,35,43.2,48,40,4,"I",7,"Hele landet","Vestfold","Kongseik ungdomsskole",18.9,28.22,9,18,2240,0,0.333333333333333,1,1.71256539334715,65.3,41920,3275,52,52,51,26.8,3021,1,"Lørteveien 9 3123 TØNSBERG",10.4230546,59.3050018
"3707",975271242,"TØNSBERG",704,2017,42,76,41,44,35,39.7,4,"I",7,"Hele landet","Vestfold","Kongseik ungdomsskole",16.6,25.89,7,15,2162,80,0.318181818181818,0.964317573595004,1.50120186856547,65.8,44922,3427,47,49,47,NA,3085,1,"Lørteveien 9 3123 TØNSBERG",10.4230546,59.3050018
"3708",975271242,"TØNSBERG",704,2011,39.8,91,51,41.3,40,37.9,4,"I",7,"Hele landet","Vestfold","Kongseik ungdomsskole",22.1,26.8,7,20,2012,0,0.259259259259259,1,1.71857149952814,67.7,39758,3462,NA,NA,NA,25,2637,1,"Lørteveien 9 3123 TØNSBERG",10.4230546,59.3050018
"3709",975271242,"TØNSBERG",704,2012,40.5,85,55,43.7,30,34.7,4,"I",7,"Hele landet","Vestfold","Kongseik ungdomsskole",24,28.33,8,16,1634,20,0.333333333333333,0.987908101571947,1.72498767865944,67,40677,3264,NA,NA,NA,25.6,2806,1,"Lørteveien 9 3123 TØNSBERG",10.4230546,59.3050018
"3710",975271242,"TØNSBERG",704,2013,39.3,85,34,39.4,51,39.3,4,"I",7,"Hele landet","Vestfold","Kongseik ungdomsskole",21.2,27.22,7,17,1766,0,0.291666666666667,1,1.7209528439475,67.4,41239,3153,NA,NA,NA,26.1,2964,1,"Lørteveien 9 3123 TØNSBERG",10.4230546,59.3050018
"3711",975271242,"TØNSBERG",704,2007,37.8,81,50,40.4,31,33.6,4,"I",7,"Hele landet","Vestfold","Kongseik ungdomsskole",21,26.3,8,19,1899,40,0.296296296296296,0.979370809695719,NA,NA,37493,3340,NA,NA,NA,23.3,2507,1,"Lørteveien 9 3123 TØNSBERG",10.4230546,59.3050018
"3712",975271242,"TØNSBERG",704,2008,36.6,92,45,39.4,47,33.9,4,"I",7,"Hele landet","Vestfold","Kongseik ungdomsskole",20.3,26.18,8,21,2115,35,0.275862068965517,0.983720930232558,2.07709105682799,69.9,38393,2932,NA,NA,NA,23.7,2457,1,"Lørteveien 9 3123 TØNSBERG",10.4230546,59.3050018
"3713",975271242,"TØNSBERG",704,2010,37.5,106,55,38.2,51,36.9,4,"I",7,"Hele landet","Vestfold","Kongseik ungdomsskole",21.5,26.55,9,27,2237,44,0.25,0.980710214818062,1.81129758493655,67.6,39367,3015,NA,NA,NA,24.7,2715,1,"Lørteveien 9 3123 TØNSBERG",10.4230546,59.3050018
"3714",975271242,"TØNSBERG",704,2009,41.3,85,48,43.8,37,38.2,4,"I",7,"Hele landet","Vestfold","Kongseik ungdomsskole",18.9,26.09,9,18,2147,30,0.333333333333333,0.986219568213137,1.90490940065046,67.9,38914,2863,NA,NA,NA,24.1,2456,1,"Lørteveien 9 3123 TØNSBERG",10.4230546,59.3050018
"3715",975271242,"TØNSBERG",704,2016,38.4,85,31,40.1,54,37.4,4,"I",7,"Hele landet","Vestfold","Kongseik ungdomsskole",15.2,26,7,18,2405,0,0.28,1,1.53643546971027,65.1,42276,3336,52,52,48,27.3,2967,1,"Lørteveien 9 3123 TØNSBERG",10.4230546,59.3050018
"3716",975271242,"TØNSBERG",704,2014,40.4,75,39,41.5,36,39.3,4,"I",7,"Hele landet","Vestfold","Kongseik ungdomsskole",17.2,27,7,19,2219,0,0.269230769230769,1,1.62711211668993,67.2,41550,3340,NA,NA,NA,26.4,3000,1,"Lørteveien 9 3123 TØNSBERG",10.4230546,59.3050018
"3717",975271250,"FÆRDER",729,2008,39.2,170,87,40.9,83,37.5,4,"I",7,"Hele landet","Vestfold","Borgheim ungdomsskole",24.4,28.94,16,42,4100,0,0.275862068965517,1,NA,NA,0,0,NA,NA,NA,NA,0,1,"Rektorveien 6 3140 NØTTERØY",10.4054146,59.2251641
"3718",975271250,"NØTTERØY",722,2015,41.7,158,77,42.9,81,40.5,4,"I",7,"Hele landet","Vestfold","Borgheim ungdomsskole",20,25.82,18,42,3616,0,0.3,1,NA,NA,21483,1605,50,51,50,27.3,1481,0,"Rektorveien 6 3140 NØTTERØY",10.4054146,59.2251641
"3719",975271250,"FÆRDER",729,2009,40.1,164,92,41.5,72,38.4,4,"I",7,"Hele landet","Vestfold","Borgheim ungdomsskole",20.8,28.06,17,35,3801,0,0.326923076923077,1,NA,NA,0,0,NA,NA,NA,NA,0,1,"Rektorveien 6 3140 NØTTERØY",10.4054146,59.2251641
"3720",975271250,"NØTTERØY",722,2012,39.2,171,80,41.9,91,36.8,4,"I",7,"Hele landet","Vestfold","Borgheim ungdomsskole",21,26.18,17,41,3924,0,0.293103448275862,1,NA,NA,20995,1522,NA,NA,NA,25.9,1418,0,"Rektorveien 6 3140 NØTTERØY",10.4054146,59.2251641
"3721",975271250,"NØTTERØY",722,2007,39.7,180,88,40,92,39.4,4,"I",7,"Hele landet","Vestfold","Borgheim ungdomsskole",21.6,27.16,21,41,4237,0,0.338709677419355,1,NA,NA,20305,1411,NA,NA,NA,23.5,1302,0,"Rektorveien 6 3140 NØTTERØY",10.4054146,59.2251641
