"Orgnr","time","komnr","Adresse","lon","lat","Navn","kommune","fylke","folkemengde","innflytting","utflytting","netto_flytting","totsyss","pros_prim","pros_und","utdanning_kort","utdanning_lang","utdanning_komb","arbeidsledige","sykemld","nettoutgiftgrsk","nettoutgiftgrskinnby","nettoutgiftgrsktot","frieinnt","areal","antallelevertot","grpoeng","eleverN","grpoeng_g","eleverN_g","grpoeng_j","eleverN_j","nasjpr_engelsk","usikkerhet_engelsk","eleverN_engelsk","fritatt_engelsk","ikke.deltatt_engelsk","nasjpr_lesing","usikkerhet_lesing","eleverN_lesing","fritatt_lesing","ikke.deltatt_lesing","nasjpr_regning","usikkerhet_regning","eleverN_regning","fritatt_regning","ikke.deltatt_regning","grpst1","grpst2","grpstgammel","oppfyller","oppfyllerikke","spesialunder","andel_menn","andel_kvinner"
975283275,2012,928,"Engesland 4768 ENGESLAND",8.116869,58.5303,"Engesland skole","Birkenes (Utgått)","Aust-Agder",4828,269,239,30,1664,4.567308,10.51683,17.8,3.5,21.3,74,5.2,NA,NA,NA,227289,661.9229,NA,35.5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11,8.5,14.6,491,22,62,40,60
975283275,2019,928,"Engesland 4768 ENGESLAND",8.116869,58.5303,"Engesland skole","Birkenes (Utgått)","Aust-Agder",5212,237,274,NA,1802,4.384018,10.09989,19.8,4.3,24.1,36,5.7,22,14836,77533,309632,661.9229,761,43.2,9,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,7.62,8.3,14.75,348,0,23,16.67,83.33
975283275,2020,4216,"Engesland 4768 ENGESLAND",8.116869,58.5303,"Engesland skole","Birkenes","Agder",5226,250,222,28,NA,NA,NA,19.9,4.5,24.4,65,5.6,22,15422,81336,322708,637.36,776,43.2,6,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,7.42,7.6,14.5,356,0,15,18.18,81.82
975283283,2008,928,"Valtjønnvegen 12 4760 BIRKELAND",8.240023,58.32266,"Valstrand skole","Birkenes (Utgått)","Aust-Agder",4503,266,241,25,1629,5.770411,9.208103,17.1,2.7,19.8,39,5.2,NA,NA,NA,137135,661.9229,NA,38,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.61,20.5,24.88,1442,0,0,60,40
975283283,2009,928,"Valtjønnvegen 12 4760 BIRKELAND",8.240023,58.32266,"Valstrand skole","Birkenes (Utgått)","Aust-Agder",4608,230,240,NA,1476,7.317073,11.92412,17.1,2.8,19.9,55,5.9,NA,NA,NA,154038,661.9229,NA,40.3,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.43,18.5,23.75,1560,0,0,58.33,41.67
975283283,2010,928,"Valtjønnvegen 12 4760 BIRKELAND",8.240023,58.32266,"Valstrand skole","Birkenes (Utgått)","Aust-Agder",NA,257,253,4,1582,4.298357,11.63085,17.4,3.1,20.5,92,5.1,NA,NA,NA,163202,661.9229,NA,39.9,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.18,16.4,22.88,1716,25,0,51.85,48.15
975283283,2011,928,"Valtjønnvegen 12 4760 BIRKELAND",8.240023,58.32266,"Valstrand skole","Birkenes (Utgått)","Aust-Agder",4776,263,277,NA,1653,3.932244,11.25227,17.6,3.4,21,49,5.2,NA,NA,NA,205498,661.9229,NA,38.2,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.89,18.1,23.75,1721,0,0,54.17,45.83
975283283,2012,928,"Valtjønnvegen 12 4760 BIRKELAND",8.240023,58.32266,"Valstrand skole","Birkenes (Utgått)","Aust-Agder",4828,269,239,30,1664,4.567308,10.51683,17.8,3.5,21.3,74,5.2,NA,NA,NA,227289,661.9229,NA,40.6,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.55,17.3,21.56,1751,0,0,54.55,45.45
975283283,2019,928,"Valtjønnvegen 12 4760 BIRKELAND",8.240023,58.32266,"Valstrand skole","Birkenes (Utgått)","Aust-Agder",5212,237,274,NA,1802,4.384018,10.09989,19.8,4.3,24.1,36,5.7,22,14836,77533,309632,661.9229,761,44.3,52,NA,NA,NA,NA,NA,NA,NA,0,1.3,NA,NA,NA,0,2.7,NA,NA,NA,0,1.3,16.3,18.6,24.63,1576,35,0,39.13,60.87
975283283,2020,4216,"Valtjønnvegen 12 4760 BIRKELAND",8.240023,58.32266,"Valstrand skole","Birkenes","Agder",5226,250,222,28,NA,NA,NA,19.9,4.5,24.4,65,5.6,22,15422,81336,322708,637.36,776,43.8,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.33,18.2,24.44,1796,116,0,36,64
975283291,2007,929,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli (Utgått)","Aust-Agder",1815,82,82,NA,NA,NA,NA,15.4,2.6,18,NA,5.5,NA,NA,NA,75475,1130.609,NA,34.5,18,36.7,10,31.6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.31,14.2,20,695,0,204,46.15,53.85
975283291,2008,929,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli (Utgått)","Aust-Agder",1836,97,79,18,797,9.159348,9.912171,15.7,3,18.7,16,7.1,NA,NA,NA,77792,1130.609,NA,35,26,32.6,12,37,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.74,13.1,18.83,710,0,187,39.29,60.71
975283291,2009,929,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli (Utgått)","Aust-Agder",1855,73,75,NA,748,11.49733,11.09626,16.1,3.3,19.4,16,6.4,NA,NA,NA,89900,1130.609,NA,36.6,27,35.5,17,38.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.14,15.6,19,960,0,223,26.09,73.91
975283291,2010,929,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli (Utgått)","Aust-Agder",NA,59,101,NA,755,9.801325,10.46358,16,3.1,19.1,5,6.4,NA,NA,NA,95543,1130.609,NA,34.9,22,33.2,8,35.8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,14,19,1012,0,383,39.39,60.61
975283291,2011,929,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli (Utgått)","Aust-Agder",1829,74,89,NA,713,8.835905,10.37868,16.3,3.1,19.4,18,5.7,NA,NA,NA,105944,1130.609,NA,38.1,28,35.7,18,42.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.12,14.6,19.67,993,0,283,41.94,58.06
975283291,2012,929,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli (Utgått)","Aust-Agder",1825,83,91,NA,705,8.93617,8.652482,17.1,3,20.1,19,5.4,NA,NA,NA,115052,1130.609,NA,35.1,34,30.8,22,43.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.86,14.5,19.91,980,0,243,61.29,38.71
975283291,2013,929,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli (Utgått)","Aust-Agder",1815,88,94,NA,738,9.078591,8.265583,16.7,3.2,19.9,14,5.3,NA,NA,NA,119427,1130.609,NA,34.7,23,30.8,12,38.9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76,14.6,22.56,917,0,196,41.38,58.62
975283291,2014,929,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli (Utgått)","Aust-Agder",1810,85,78,7,711,9.001406,8.860759,16.8,3.4,20.2,14,5.8,NA,NA,NA,121175,1130.609,NA,40.3,28,35.7,15,45.7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.89,13.5,21.33,806,0,135,39.29,60.71
975283291,2015,929,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli (Utgått)","Aust-Agder",1832,96,92,4,736,8.695652,7.880435,16.8,4.2,21,12,5.6,16,12013,22188,122733,1130.609,210,38.8,27,39.3,14,38.2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.79,12.1,19,782,65,150,33.33,66.67
975283291,2016,929,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli (Utgått)","Aust-Agder",1847,71,87,NA,779,9.114249,8.087291,16.7,4.3,21,22,5.3,16.9,12655,23488,128100,1130.609,202,39.8,20,32.9,8,44.4,12,51,3.6,22,0,0,50,3.8,22,0,0,50,3.9,22,0,0,10.68,12.5,18.6,695,13,176,29.63,70.37
975283291,2017,929,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli (Utgått)","Aust-Agder",1856,84,95,NA,775,9.032258,9.290323,17.7,4.3,22,20,5,15.1,12585,23219,134577,1130.609,200,41.9,23,39.1,12,45,11,44,5.2,16,NA,NA,43,4.2,16,NA,NA,44,3.9,16,NA,NA,8.35,9.4,18.5,1477,0,138,33.33,66.67
975283291,2018,929,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli (Utgått)","Aust-Agder",1845,63,67,NA,820,9.634146,10.12195,17.8,4,21.8,18,5.8,14.6,12657,23391,138515,1130.609,198,38.6,17,37.8,11,40.1,6,46,3.4,20,NA,NA,48,2.9,20,NA,NA,48,3,20,NA,NA,9.54,12.8,18.2,804,78,255,30,70
975283291,2019,929,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli (Utgått)","Aust-Agder",1848,65,80,NA,820,9.390244,10.85366,17.9,4.2,22.1,20,4.7,13.8,11829,21718,143192,1130.609,202,42.1,20,41.3,11,43,9,48,4.2,15,0,0,49,2.4,15,0,0,49,3.9,15,0,0,10.44,14.5,19,808,78,211,31.03,68.97
975283291,2020,4217,"Skulekleiva 11 4865 ÅMLI",8.496557,58.77133,"Åmli skule","Åmli","Agder",1836,68,86,NA,NA,NA,NA,18.5,4.3,22.8,18,6.6,13.5,11497,20947,151389,1130.61,203,42,14,40.3,7,43.6,7,48,5.1,15,NA,NA,45,4.5,15,NA,NA,47,5,15,NA,NA,11.24,13.9,18.7,724,0,127,30,70
975283372,2007,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",3142,134,150,NA,NA,NA,NA,18.1,2,20.1,14,5.8,NA,NA,NA,124388,59.4181,NA,42.1,28,40.5,12,43.2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.76,15.7,18.89,696,66,62,28.57,71.43
975283372,2008,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",3174,104,148,NA,1315,12.24335,9.429658,17.8,2.1,19.9,18,6.8,NA,NA,NA,117806,59.4181,NA,37.7,29,36.8,12,38.3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.63,15.1,21.38,808,78,73,25,75
975283372,2009,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",3183,132,169,NA,1255,13.22709,10.11952,18.4,2.3,20.7,22,6.6,NA,NA,NA,115384,59.4181,NA,41.3,26,40.6,16,42.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.67,13.6,18.67,933,93,58,30,70
975283372,2010,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",NA,105,114,NA,1248,14.18269,9.695513,18.9,2.5,21.4,27,5.4,NA,NA,NA,117777,59.4181,NA,40.2,25,38.2,16,43.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62,13.5,18.89,839,178,50,25,75
975283372,2011,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",3249,129,132,NA,1278,15.25822,9.859155,19,2.9,21.9,24,4.6,NA,NA,NA,145345,59.4181,NA,42.6,32,41.3,12,43.4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.21,14,18.7,1016,135,131,30,70
975283372,2012,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",3289,143,140,3,1308,16.51376,9.174312,19.5,3,22.5,31,4.5,NA,NA,NA,159287,59.4181,NA,41.9,24,38.7,13,45.6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.57,14.1,20.22,904,91,119,23.33,76.67
975283372,2013,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",3339,149,133,16,1365,16.337,8.498168,20.3,3.2,23.5,29,5.2,NA,NA,NA,170368,59.4181,NA,43.3,37,41.4,18,45.1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.04,13.6,19,825,182,115,25,75
975283372,2014,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",3377,177,133,44,1495,16.05351,8.294314,20.8,4,24.8,34,5.6,NA,NA,NA,178821,59.4181,NA,41.5,28,41.9,20,40.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.35,15.2,20.78,597,235,56,24,76
975283372,2015,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",3466,144,125,19,1457,15.16815,8.167467,20.5,3.9,24.4,73,4.2,16.9,14200,49956,187139,59.4181,542,41.2,28,40.6,18,42.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.29,16.5,21.67,569,195,148,28,72
975283372,2016,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",3518,167,155,12,1496,15.37433,7.486631,21,4.2,25.2,75,5.5,16.7,14069,49903,198561,59.4181,558,41,25,36.2,14,47.2,11,51,3.5,27,0,0,51,3.7,27,0,0,51,2.8,27,0,0,12.2,16.7,20.2,694,188,169,41.67,58.33
975283372,2017,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",3547,178,163,15,1355,17.04797,7.527675,21,4.3,25.3,66,6,15.2,15131,53820,204239,59.4181,535,44.5,24,44.4,14,44.7,10,49,3.4,26,NA,NA,48,3.1,26,NA,NA,49,3.1,27,NA,NA,13.48,17.4,19.73,618,124,128,41.67,58.33
975283372,2018,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",3557,123,144,NA,1293,17.55607,8.662026,21.5,4.3,25.8,48,5.1,14.8,14974,52994,208891,59.4181,543,43.2,28,41.6,18,46.1,10,50,3.7,33,NA,NA,52,2.9,33,NA,NA,51,3.1,33,0,0,12.22,14.8,19.17,850,88,106,33.33,66.67
975283372,2019,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",3539,138,197,NA,1282,17.62871,8.346334,21.9,4.3,26.2,29,4.9,15.8,16214,56651,220744,59.4181,551,44.6,29,42.9,19,47.8,10,46,2.2,41,NA,NA,47,2.8,41,NA,NA,46,2.6,39,NA,4.9,12.49,15.2,19.42,915,23,94,40.91,59.09
975283372,2020,1547,"Skolebakken 7 6409 MOLDE",NA,NA,"Julsundet skole","Aukra","Møre og Romsdal",3509,177,159,18,NA,NA,NA,22.3,4.4,26.7,44,6.1,14.4,16010,56387,224884,59.4181,547,41.7,42,38.8,18,43.8,24,48,2.8,37,NA,NA,48,2.9,37,NA,NA,48,2.9,37,NA,NA,12.95,16.3,18.62,913,26,190,35.71,64.29
975283402,2007,1548,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9131,374,390,NA,NA,NA,NA,13,1.8,14.8,46,5,NA,NA,NA,265437,369.6621,NA,37.6,32,32.8,11,40.1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.54,14.4,19.82,739,0,20,33.33,66.67
975283402,2008,1548,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9189,305,341,NA,3529,9.832814,8.075942,13.4,1.9,15.3,52,5.5,NA,NA,NA,280675,369.6621,NA,38.4,26,35.3,17,44.4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.92,15.3,20.5,689,15,35,33.33,66.67
975283402,2009,1548,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9257,301,331,NA,3423,9.815951,8.238387,13.6,2.1,15.7,128,6.6,NA,NA,NA,310523,369.6621,NA,39.4,23,37.6,15,42.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.34,14.2,18.9,640,18,55,25,75
975283402,2010,1548,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",NA,290,356,NA,3446,9.373186,8.415554,14.1,2.2,16.3,89,5.5,NA,NA,NA,333230,369.6621,NA,35.9,23,32.8,17,44.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.09,16.2,18,614,0,70,28.57,71.43
975283402,2011,1548,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9324,396,370,26,3512,9.424829,8.656036,14.9,2.2,17.1,122,6,NA,NA,NA,406720,369.6621,NA,39.9,22,38.8,11,41,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.61,14.4,18.2,553,14,26,72.73,27.27
975283402,2012,1548,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9484,377,383,NA,3545,9.675599,8.942172,15.2,2.3,17.5,124,5.5,NA,NA,NA,441618,369.6621,NA,39.1,22,34,8,42.1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.81,16.4,18.4,507,26,68,28.57,71.43
975283402,2013,1548,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9614,397,389,8,3535,9.222065,9.052334,15.7,2.5,18.2,154,5,NA,NA,NA,463468,369.6621,NA,41.1,19,36.1,7,44,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.57,15.4,17.8,521,55,77,25,75
975283402,2014,1548,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9720,380,422,NA,3507,6.786427,8.668378,16.4,3.1,19.5,142,5.1,NA,NA,NA,485742,369.6621,NA,42.4,14,37.1,7,47.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.91,16.1,18.1,579,23,90,26.32,73.68
975283402,2015,1548,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9787,354,473,NA,3476,7.422325,9.004603,16.5,3.1,19.6,158,5.3,22.1,11764,114310,496172,369.6621,1223,39.6,18,39.1,11,40.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63,16.6,18.3,510,23,59,38.89,61.11
975283402,2016,1548,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9717,334,374,NA,3454,7.295889,9.033005,16.8,3.2,20,174,5.4,21.9,12275,119574,517988,369.6621,1213,39,20,36.3,10,41.8,10,51,3.9,18,0,0,51,4.9,18,0,0,50,4.7,18,0,0,14.91,16.3,18.1,440,58,46,21.05,78.95
975283402,2017,1548,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9741,398,409,NA,3469,7.466129,9.426348,17.2,3.3,20.5,136,5,22.2,12703,124175,536513,369.6621,1210,42.4,16,NA,NA,NA,NA,46,4.6,14,NA,NA,46,4.8,14,NA,NA,44,3.9,15,NA,NA,12.93,14.3,17.3,443,78,51,31.82,68.18
975283402,2018,1548,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9775,363,391,NA,3580,7.206704,9.106145,17.5,3.5,21,143,5.1,21.9,13587,133154,554201,369.6621,1181,40.3,15,40.4,9,40.1,6,51,4.6,17,NA,NA,47,4.5,17,NA,NA,50,4.9,17,NA,NA,13.02,14.7,17.5,458,46,82,33.33,66.67
975283402,2019,1548,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9800,339,342,NA,3477,7.046304,9.49094,17.9,3.3,21.2,109,4.6,20.8,13968,137477,578028,369.6621,1173,44.7,18,41.3,11,50.1,7,49,5.3,12,NA,NA,49,4.5,12,NA,NA,49,4.4,12,NA,NA,12.36,13.9,17,498,23,64,28.57,71.43
975283402,2020,1579,"Hustadvegen 280 6444 FARSTAD",7.101407,62.95646,"Hustad barne- og ungdomsskule","Hustadvika","Møre og Romsdal",13279,441,457,NA,NA,NA,NA,18,3.6,21.6,210,5.5,23.1,15009,199875,806637,521.9,1615,46.6,11,NA,NA,NA,NA,42,3.5,21,0,0,45,3.8,21,0,0,45,4.5,21,0,0,13.25,14.6,17.2,481,0,38,25,75
975283488,2007,1548,"Prestgardsvegen 140 6430 BUD",6.914138,62.9072,"Bud barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9131,374,390,NA,NA,NA,NA,13,1.8,14.8,46,5,NA,NA,NA,265437,369.6621,NA,41.5,21,36.4,9,45.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.09,18.6,19.2,455,0,103,23.81,76.19
975283488,2008,1548,"Prestgardsvegen 140 6430 BUD",6.914138,62.9072,"Bud barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9189,305,341,NA,3529,9.832814,8.075942,13.4,1.9,15.3,52,5.5,NA,NA,NA,280675,369.6621,NA,39.1,15,36.6,9,42.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.13,16.2,18.6,534,10,83,27.27,72.73
975283488,2009,1548,"Prestgardsvegen 140 6430 BUD",6.914138,62.9072,"Bud barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9257,301,331,NA,3423,9.815951,8.238387,13.6,2.1,15.7,128,6.6,NA,NA,NA,310523,369.6621,NA,44.8,16,43.4,7,45.9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.81,16.4,19.1,428,157,91,15,85
975283488,2010,1548,"Prestgardsvegen 140 6430 BUD",6.914138,62.9072,"Bud barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",NA,290,356,NA,3446,9.373186,8.415554,14.1,2.2,16.3,89,5.5,NA,NA,NA,333230,369.6621,NA,46,21,42.3,11,50.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.52,12.7,18.2,516,138,77,18.18,81.82
975283488,2011,1548,"Prestgardsvegen 140 6430 BUD",6.914138,62.9072,"Bud barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9324,396,370,26,3512,9.424829,8.656036,14.9,2.2,17.1,122,6,NA,NA,NA,406720,369.6621,NA,42.8,17,43.2,8,42.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.68,13.8,18.2,427,196,81,19.05,80.95
975283488,2012,1548,"Prestgardsvegen 140 6430 BUD",6.914138,62.9072,"Bud barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9484,377,383,NA,3545,9.675599,8.942172,15.2,2.3,17.5,124,5.5,NA,NA,NA,441618,369.6621,NA,43.4,18,39.2,8,46.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.16,13.8,18.6,574,168,46,33.33,66.67
975283488,2013,1548,"Prestgardsvegen 140 6430 BUD",6.914138,62.9072,"Bud barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9614,397,389,8,3535,9.222065,9.052334,15.7,2.5,18.2,154,5,NA,NA,NA,463468,369.6621,NA,39.8,18,38,8,41.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.34,17.4,19.1,565,29,108,26.32,73.68
975283488,2014,1548,"Prestgardsvegen 140 6430 BUD",6.914138,62.9072,"Bud barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9720,380,422,NA,3507,6.786427,8.668378,16.4,3.1,19.5,142,5.1,NA,NA,NA,485742,369.6621,NA,37.8,19,38.8,11,36.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.36,17.2,18.9,518,43,61,31.58,68.42
975283488,2015,1548,"Prestgardsvegen 140 6430 BUD",6.914138,62.9072,"Bud barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9787,354,473,NA,3476,7.422325,9.004603,16.5,3.1,19.6,158,5.3,22.1,11764,114310,496172,369.6621,1223,41.4,21,41.8,9,41.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.47,14.6,18,427,139,15,20,80
975283488,2016,1548,"Prestgardsvegen 140 6430 BUD",6.914138,62.9072,"Bud barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9717,334,374,NA,3454,7.295889,9.033005,16.8,3.2,20,174,5.4,21.9,12275,119574,517988,369.6621,1213,36.8,18,38,9,35.6,9,53,3.7,20,NA,NA,51,3.2,19,NA,NA,48,2.8,20,NA,NA,13.57,15.4,19.44,600,0,26,21.05,78.95
975283488,2017,1548,"Prestgardsvegen 140 6430 BUD",6.914138,62.9072,"Bud barne- og ungdomsskule","Fræna (Utgått)","Møre og Romsdal",9741,398,409,NA,3469,7.466129,9.426348,17.2,3.3,20.5,136,5,22.2,12703,124175,536513,369.6621,1210,44.5,18,NA,NA,NA,NA,47,4.6,19,NA,NA,46,3.8,19,NA,NA,46,2.6,19,NA,NA,11.72,14,19.44,573,0,56,19.05,80.95
